2022-11-17 14:07:17,042 INFO    StreamThr :20600 [internal.py:wandb_internal():88] W&B internal server running at pid: 20600, started at: 2022-11-17 14:07:17.037814
2022-11-17 14:07:18,721 INFO    Thread-22 :20600 [upload_job.py:push():143] Uploaded file C:\Users\SGOPAL~1\AppData\Local\Temp\tmp_7kny038wandb\25d3sr9n-wandb-metadata.json
2022-11-17 14:07:19,002 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: partial_history
2022-11-17 14:07:19,443 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: log_artifact
2022-11-17 14:07:19,462 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: partial_history
2022-11-17 14:07:19,599 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\media\table\pr_table_1_e0fbe970459fc16a7e08.table.json
2022-11-17 14:07:19,600 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\media\table\conf_mat_table_0_cb0e6157567db81913f2.table.json
2022-11-17 14:07:19,600 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\media\table
2022-11-17 14:07:19,601 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\media
2022-11-17 14:07:20,392 INFO    Thread-24 :20600 [upload_job.py:push():101] Uploaded file C:\Users\sgopalakrish\.cache\wandb\artifacts\obj\md5\01\8f3ec8c1dfe2b317114e997b077a5c
2022-11-17 14:07:20,526 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: log_artifact
2022-11-17 14:07:20,713 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: partial_history
2022-11-17 14:07:20,714 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: pause
2022-11-17 14:07:20,714 INFO    HandlerThread:20600 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-11-17 14:07:20,714 INFO    HandlerThread:20600 [system_monitor.py:finish():160] Stopping system monitor
2022-11-17 14:07:20,715 DEBUG   SystemMonitor:20600 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-17 14:07:20,715 INFO    HandlerThread:20600 [interfaces.py:finish():173] Joined cpu
2022-11-17 14:07:20,715 DEBUG   SystemMonitor:20600 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-17 14:07:20,731 DEBUG   SystemMonitor:20600 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-17 14:07:20,731 INFO    HandlerThread:20600 [interfaces.py:finish():173] Joined disk
2022-11-17 14:07:20,803 INFO    HandlerThread:20600 [interfaces.py:finish():173] Joined gpu
2022-11-17 14:07:20,803 INFO    HandlerThread:20600 [interfaces.py:finish():173] Joined memory
2022-11-17 14:07:20,803 INFO    HandlerThread:20600 [interfaces.py:finish():173] Joined network
2022-11-17 14:07:21,614 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\media\table\roc_table_2_b8b3d8c93837293775fa.table.json
2022-11-17 14:07:21,614 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\media\table
2022-11-17 14:07:21,774 INFO    SenderThread:20600 [sender.py:send_request_log_artifact():1222] logged artifact run-1ask20ne-conf_mat_table - {'id': 'QXJ0aWZhY3Q6MjgxOTYxOTUy', 'digest': '692d39683d780d5e53281e16a1f92796', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1NDgzMjkw', 'latestArtifact': None}, 'version': 'latest'}
2022-11-17 14:07:21,774 DEBUG   SenderThread:20600 [sender.py:send():303] send: files
2022-11-17 14:07:21,774 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file media\table\conf_mat_table_0_cb0e6157567db81913f2.table.json with policy now
2022-11-17 14:07:21,774 DEBUG   SenderThread:20600 [sender.py:send():303] send: history
2022-11-17 14:07:21,774 DEBUG   SenderThread:20600 [sender.py:send():303] send: summary
2022-11-17 14:07:21,784 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-17 14:07:21,784 DEBUG   SenderThread:20600 [sender.py:send():303] send: config
2022-11-17 14:07:21,784 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: log_artifact
2022-11-17 14:07:22,627 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\wandb-summary.json
2022-11-17 14:07:22,753 INFO    Thread-25 :20600 [upload_job.py:push():143] Uploaded file C:\Users\SGOPAL~1\AppData\Local\Temp\tmp_7kny038wandb\228yv2kh-media/table/conf_mat_table_0_cb0e6157567db81913f2.table.json
2022-11-17 14:07:23,459 INFO    Thread-27 :20600 [upload_job.py:push():101] Uploaded file C:\Users\sgopalakrish\.cache\wandb\artifacts\obj\md5\41\c4b3bfc261a63efe75b5a23d129e89
2022-11-17 14:07:24,922 INFO    SenderThread:20600 [sender.py:send_request_log_artifact():1222] logged artifact run-1ask20ne-pr_table - {'id': 'QXJ0aWZhY3Q6MjgxOTYxOTgw', 'digest': '49bd9f74873b7b5110d911b18eeb9afb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1NDgzMjky', 'latestArtifact': None}, 'version': 'latest'}
2022-11-17 14:07:24,922 DEBUG   SenderThread:20600 [sender.py:send():303] send: files
2022-11-17 14:07:24,931 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file media\table\pr_table_1_e0fbe970459fc16a7e08.table.json with policy now
2022-11-17 14:07:24,931 DEBUG   SenderThread:20600 [sender.py:send():303] send: history
2022-11-17 14:07:24,931 DEBUG   SenderThread:20600 [sender.py:send():303] send: summary
2022-11-17 14:07:24,936 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-17 14:07:24,936 DEBUG   SenderThread:20600 [sender.py:send():303] send: config
2022-11-17 14:07:24,936 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: log_artifact
2022-11-17 14:07:25,646 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\wandb-summary.json
2022-11-17 14:07:25,646 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_created():275] file/dir created: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\output.log
2022-11-17 14:07:25,923 INFO    Thread-28 :20600 [upload_job.py:push():143] Uploaded file C:\Users\SGOPAL~1\AppData\Local\Temp\tmp_7kny038wandb\2z7mc3g7-media/table/pr_table_1_e0fbe970459fc16a7e08.table.json
2022-11-17 14:07:26,937 INFO    Thread-30 :20600 [upload_job.py:push():101] Uploaded file C:\Users\sgopalakrish\.cache\wandb\artifacts\obj\md5\38\3de88917f1d903f758c588c7cdd30c
2022-11-17 14:07:27,662 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\output.log
2022-11-17 14:07:28,292 INFO    SenderThread:20600 [sender.py:send_request_log_artifact():1222] logged artifact run-1ask20ne-roc_table - {'id': 'QXJ0aWZhY3Q6MjgxOTYxOTk2', 'digest': '4f3419cedabffbe5ce0ecc95404d0632', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1NDgzMjk0', 'latestArtifact': None}, 'version': 'latest'}
2022-11-17 14:07:28,292 DEBUG   SenderThread:20600 [sender.py:send():303] send: files
2022-11-17 14:07:28,292 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file media\table\roc_table_2_b8b3d8c93837293775fa.table.json with policy now
2022-11-17 14:07:28,302 DEBUG   SenderThread:20600 [sender.py:send():303] send: history
2022-11-17 14:07:28,302 DEBUG   SenderThread:20600 [sender.py:send():303] send: summary
2022-11-17 14:07:28,302 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-17 14:07:28,302 DEBUG   SenderThread:20600 [sender.py:send():303] send: stats
2022-11-17 14:07:28,674 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\wandb-summary.json
2022-11-17 14:07:29,774 INFO    Thread-31 :20600 [upload_job.py:push():143] Uploaded file C:\Users\SGOPAL~1\AppData\Local\Temp\tmp_7kny038wandb\o0mkl5g7-media/table/roc_table_2_b8b3d8c93837293775fa.table.json
2022-11-17 14:07:33,401 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:07:33,401 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:07:47,834 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\config.yaml
2022-11-17 14:07:48,568 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:07:48,568 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:08:03,738 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:08:03,738 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:08:18,928 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:08:18,928 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:08:34,107 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:08:34,107 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:08:49,303 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:08:49,303 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:09:04,493 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:09:04,493 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:09:19,681 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:09:19,681 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:09:34,866 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:09:34,866 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:09:50,057 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:09:50,057 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:10:05,237 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:10:05,237 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:10:20,414 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:10:20,415 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:10:35,591 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:10:35,592 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:10:39,554 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: resume
2022-11-17 14:10:39,554 INFO    HandlerThread:20600 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-11-17 14:10:39,555 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: partial_history
2022-11-17 14:10:39,556 DEBUG   SenderThread:20600 [sender.py:send():303] send: history
2022-11-17 14:10:39,557 DEBUG   SenderThread:20600 [sender.py:send():303] send: summary
2022-11-17 14:10:39,558 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: pause
2022-11-17 14:10:39,558 INFO    HandlerThread:20600 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-11-17 14:10:39,562 INFO    SenderThread:20600 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-17 14:10:40,327 INFO    Thread-17 :20600 [dir_watcher.py:_on_file_modified():292] file/dir modified: c:\Users\sgopalakrish\Downloads\intellizenz-model-training\Neuro-symbolic-AI\SLASH\TabNet\wandb\run-20221117_140717-1ask20ne\files\wandb-summary.json
2022-11-17 14:10:50,763 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:10:50,763 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:11:05,949 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:11:05,949 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:11:21,141 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:11:21,141 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:11:36,326 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:11:36,327 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:11:51,522 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:11:51,522 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:12:06,713 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:12:06,713 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:12:21,882 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:12:21,883 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:12:37,065 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:12:37,065 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:12:52,259 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:12:52,259 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:13:07,427 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:13:07,427 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:13:22,614 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:13:22,614 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:13:37,805 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:13:37,805 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:13:52,999 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:13:52,999 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:14:08,201 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:14:08,201 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:14:23,369 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:14:23,369 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:14:38,556 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:14:38,556 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:14:53,745 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:14:53,745 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:15:08,942 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:15:08,942 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:15:24,130 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:15:24,130 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:15:39,339 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:15:39,339 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:15:54,505 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:15:54,505 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:16:09,694 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:16:09,694 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:16:28,370 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:16:28,371 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:16:43,564 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:16:43,565 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:16:58,742 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:16:58,742 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:17:13,927 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:17:13,928 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:17:29,098 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:17:29,099 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:17:40,330 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: resume
2022-11-17 14:17:40,330 INFO    HandlerThread:20600 [handler.py:handle_request_resume():687] starting system metrics thread or process
2022-11-17 14:17:40,333 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: pause
2022-11-17 14:17:40,333 INFO    HandlerThread:20600 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2022-11-17 14:17:44,298 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:17:44,299 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:17:59,518 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:17:59,519 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:18:14,716 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:18:14,717 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:18:29,901 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:18:29,902 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:18:45,098 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
2022-11-17 14:18:45,098 DEBUG   SenderThread:20600 [sender.py:send_request():317] send_request: stop_status
2022-11-17 14:19:00,275 DEBUG   HandlerThread:20600 [handler.py:handle_request():139] handle_request: stop_status
